"Latest: Time (min)","Latest: Potential (mV)"
0,3.25896697998
0.00833333333333,3.26099212646
0.0166666666667,3.26099212646
0.025,3.26099212646
0.0333333333333,3.25997955322
0.0416666666667,3.25896697998
0.05,3.2569418335
0.0583333333333,3.25542297363
0.0666666666667,3.25795440674
0.075,3.25542297363
0.0833333333333,3.25795440674
0.0916666666667,3.25795440674
0.1,3.25997955322
0.108333333333,3.26048583984
0.116666666667,3.26099212646
0.125,3.25795440674
0.133333333333,3.25795440674
0.141666666667,3.25795440674
0.15,3.25795440674
0.158333333333,3.25997955322
0.166666666667,3.25997955322
0.175,3.25592926025
0.183333333333,3.25542297363
0.191666666667,3.2569418335
0.2,3.2569418335
0.208333333333,3.25896697998
0.216666666667,3.25997955322
0.225,3.25997955322
0.233333333333,3.25997955322
0.241666666667,3.26149841309
0.25,3.26251098633
0.258333333333,3.25997955322
0.266666666667,3.26251098633
0.275,3.26352355957
0.283333333333,3.25795440674
0.291666666667,3.2569418335
0.3,3.25339782715
0.308333333333,3.2569418335
0.316666666667,3.2569418335
0.325,3.25643554688
0.333333333333,3.26200469971
0.341666666667,3.26200469971
0.35,3.25795440674
0.358333333333,3.26251098633
0.366666666667,3.26149841309
0.375,3.26149841309
0.383333333333,3.26149841309
0.391666666667,3.26149841309
0.4,3.26149841309
0.408333333333,3.26352355957
0.416666666667,3.27111785889
0.425,3.29997619629
0.433333333333,3.3506048584
0.441666666667,3.38553863525
0.45,3.39667694092
0.458333333333,3.38148834229
0.466666666667,3.35161743164
0.475,3.32073394775
0.483333333333,3.29896362305
0.491666666667,3.28326873779
0.5,3.27668701172
0.508333333333,3.26757385254
0.516666666667,3.26251098633
0.525,3.26352355957
0.533333333333,3.26453613281
0.541666666667,3.26352355957
0.55,3.26099212646
0.558333333333,3.26099212646
0.566666666667,3.26149841309
0.575,3.26099212646
0.583333333333,3.26099212646
0.591666666667,3.26149841309
0.6,3.26251098633
0.608333333333,3.26251098633
0.616666666667,3.25997955322
0.625,3.26099212646
0.633333333333,3.25795440674
0.641666666667,3.26251098633
0.65,3.26200469971
0.658333333333,3.25896697998
0.666666666667,3.2569418335
0.675,3.25592926025
0.683333333333,3.25441040039
0.691666666667,3.25795440674
0.7,3.25997955322
0.708333333333,3.25795440674
0.716666666667,3.26099212646
0.725,3.25896697998
0.733333333333,3.25997955322
0.741666666667,3.25643554688
0.75,3.25896697998
0.758333333333,3.2569418335
0.766666666667,3.25997955322
0.775,3.26352355957
0.783333333333,3.26099212646
0.791666666667,3.26099212646
0.8,3.26149841309
0.808333333333,3.26149841309
0.816666666667,3.26099212646
0.825,3.25997955322
0.833333333333,3.25896697998
0.841666666667,3.25896697998
0.85,3.25795440674
0.858333333333,3.25896697998
0.866666666667,3.26099212646
0.875,3.26099212646
0.883333333333,3.25643554688
0.891666666667,3.25441040039
0.9,3.25795440674
0.908333333333,3.2569418335
0.916666666667,3.25592926025
0.925,3.25542297363
0.933333333333,3.25795440674
0.941666666667,3.25592926025
0.95,3.25643554688
0.958333333333,3.25592926025
0.966666666667,3.25795440674
0.975,3.25896697998
0.983333333333,3.26099212646
0.991666666667,3.26099212646
1,3.25592926025
1.00833333333,3.2569418335
1.01666666667,3.2569418335
1.025,3.25896697998
1.03333333333,3.25795440674
1.04166666667,3.25795440674
1.05,3.25795440674
1.05833333333,3.2569418335
1.06666666667,3.2569418335
1.075,3.26251098633
1.08333333333,3.2569418335
1.09166666667,3.25896697998
1.1,3.26251098633
1.10833333333,3.26149841309
1.11666666667,3.25896697998
1.125,3.25795440674
1.13333333333,3.25896697998
1.14166666667,3.26251098633
1.15,3.2569418335
1.15833333333,3.25896697998
1.16666666667,3.25795440674
1.175,3.25643554688
1.18333333333,3.25542297363
1.19166666667,3.25643554688
1.2,3.25795440674
1.20833333333,3.25997955322
1.21666666667,3.25896697998
1.225,3.26251098633
1.23333333333,3.26453613281
1.24166666667,3.25997955322
1.25,3.26149841309
1.25833333333,3.26099212646
1.26666666667,3.26200469971
