"Latest: Time (min)","Latest: Potential (mV)"
0,3.26554870605
0.00833333333333,3.26352355957
0.0166666666667,3.2690927124
0.025,3.27010528564
0.0333333333333,3.27010528564
0.0416666666667,3.26554870605
0.05,3.26554870605
0.0583333333333,3.26554870605
0.0666666666667,3.27111785889
0.075,3.2665612793
0.0833333333333,3.26757385254
0.0916666666667,3.26554870605
0.1,3.26554870605
0.108333333333,3.2665612793
0.116666666667,3.26554870605
0.125,3.26554870605
0.133333333333,3.26554870605
0.141666666667,3.26554870605
0.15,3.2690927124
0.158333333333,3.26706756592
0.166666666667,3.2690927124
0.175,3.26605499268
0.183333333333,3.26706756592
0.191666666667,3.26251098633
0.2,3.26352355957
0.208333333333,3.26251098633
0.216666666667,3.26251098633
0.225,3.26453613281
0.233333333333,3.26554870605
0.241666666667,3.26453613281
0.25,3.26808013916
0.258333333333,3.26554870605
0.266666666667,3.26554870605
0.275,3.26554870605
0.283333333333,3.26554870605
0.291666666667,3.26453613281
0.3,3.26251098633
0.308333333333,3.26149841309
0.316666666667,3.26352355957
0.325,3.26251098633
0.333333333333,3.26251098633
0.341666666667,3.26200469971
0.35,3.26352355957
0.358333333333,3.26554870605
0.366666666667,3.26453613281
0.375,3.26251098633
0.383333333333,3.26352355957
0.391666666667,3.26099212646
0.4,3.26706756592
0.408333333333,3.26554870605
0.416666666667,3.29086303711
0.425,3.36731231689
0.433333333333,3.50603485107
0.441666666667,3.60881103516
0.45,3.60830474854
0.458333333333,3.53236175537
0.466666666667,3.43869873047
0.475,3.38047576904
0.483333333333,3.33187225342
0.491666666667,3.30402648926
0.5,3.28883789062
0.508333333333,3.27972473145
0.516666666667,3.27415557861
0.525,3.27213043213
0.533333333333,3.2690927124
0.541666666667,3.27010528564
0.55,3.26808013916
0.558333333333,3.26251098633
0.566666666667,3.26352355957
0.575,3.2665612793
0.583333333333,3.26453613281
0.591666666667,3.26706756592
0.6,3.2690927124
0.608333333333,3.27010528564
0.616666666667,3.2690927124
0.625,3.26808013916
0.633333333333,3.26706756592
0.641666666667,3.27111785889
0.65,3.2665612793
0.658333333333,3.26453613281
0.666666666667,3.26706756592
0.675,3.26706756592
0.683333333333,3.26808013916
0.691666666667,3.2665612793
0.7,3.26808013916
0.708333333333,3.2690927124
0.716666666667,3.2690927124
0.725,3.26605499268
0.733333333333,3.2690927124
0.741666666667,3.26808013916
0.75,3.26352355957
0.758333333333,3.26453613281
0.766666666667,3.26453613281
0.775,3.26251098633
0.783333333333,3.26352355957
0.791666666667,3.26453613281
0.8,3.26706756592
0.808333333333,3.26352355957
0.816666666667,3.2665612793
0.825,3.2690927124
0.833333333333,3.27010528564
0.841666666667,3.27111785889
0.85,3.26808013916
0.858333333333,3.2665612793
0.866666666667,3.26453613281
0.875,3.26251098633
0.883333333333,3.26200469971
0.891666666667,3.26352355957
0.9,3.26706756592
0.908333333333,3.27314300537
0.916666666667,3.54350006104
0.925,6.11492980957
0.933333333333,9.85891937256
0.941666666667,12.7675360107
0.95,14.2828518677
0.958333333333,14.6023187256
0.966666666667,14.2053900146
0.975,13.5320288086
0.983333333333,12.6961495972
0.991666666667,11.8096417236
1,10.9504733276
1.00833333333,10.0675094604
1.01666666667,9.18100158691
1.025,8.40385162354
1.03333333333,7.64189025879
1.04166666667,6.94068328857
1.05,6.30326843262
1.05833333333,5.74078399658
1.06666666667,5.25171112061
1.075,4.8411126709
1.08333333333,4.50190063477
1.09166666667,4.23053100586
1.1,4.00877746582
1.10833333333,3.84676574707
1.11666666667,3.72525695801
1.125,3.63716308594
1.13333333333,3.57083953857
1.14166666667,3.51919830322
1.15,3.47616394043
1.15833333333,3.44629302979
1.16666666667,3.42199127197
1.175,3.40477752686
1.18333333333,3.39262664795
1.19166666667,3.37490661621
1.2,3.36933746338
1.20833333333,3.3602243042
1.21666666667,3.34807342529
1.225,3.34199798584
1.23333333333,3.33744140625
1.24166666667,3.33187225342
1.25,3.33187225342
1.25833333333,3.32275909424
1.26666666667,3.3242779541
1.275,3.321746521
1.28333333333,3.31769622803
1.29166666667,3.31313964844
1.3,3.31415222168
1.30833333333,3.3121270752
1.31666666667,3.3121270752
1.325,3.30858306885
1.33333333333,3.30554534912
1.34166666667,3.30301391602
1.35,3.29997619629
1.35833333333,3.30098876953
1.36666666667,3.29946990967
1.375,3.29997619629
1.38333333333,3.29845733643
1.39166666667,3.2954196167
1.4,3.29643218994
1.40833333333,3.29238189697
1.41666666667,3.2954196167
1.425,3.29339447021
1.43333333333,3.28883789062
1.44166666667,3.28985046387
1.45,3.28985046387
1.45833333333,3.28985046387
1.46666666667,3.28782531738
1.475,3.28529388428
1.48333333333,3.28630645752
1.49166666667,3.28731903076
1.5,3.28782531738
1.50833333333,3.28731903076
1.51666666667,3.28630645752
1.525,3.28428131104
1.53333333333,3.28326873779
1.54166666667,3.28326873779
1.55,3.28428131104
1.55833333333,3.28326873779
1.56666666667,3.28883789062
1.575,3.28326873779
1.58333333333,3.28326873779
1.59166666667,3.28225616455
1.6,3.28124359131
1.60833333333,3.28225616455
1.61666666667,3.28225616455
1.625,3.28225616455
1.63333333333,3.28225616455
1.64166666667,3.28124359131
1.65,3.28225616455
1.65833333333,3.28073730469
1.66666666667,3.28124359131
1.675,3.28073730469
1.68333333333,3.28073730469
1.69166666667,3.2787121582
1.7,3.2787121582
1.70833333333,3.28124359131
1.71666666667,3.27769958496
1.725,3.2787121582
1.73333333333,3.28073730469
1.74166666667,3.2787121582
1.75,3.2787121582
1.75833333333,3.27972473145
1.76666666667,3.27769958496
1.775,3.2787121582
1.78333333333,3.27769958496
1.79166666667,3.27972473145
1.8,3.2787121582
1.80833333333,3.2787121582
1.81666666667,3.27972473145
